제목,1학년,2학년,3학년,4학년,5학년,6학년,학년기타,영어,수학,과학,사회,음악,미술,체육,실과,국어,도덕,창의체험,통합교과,과목기타,가격,조회수,UserId
<b>장난감/완구</b>[킹콩박스]에듀의자쌓기,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,3,00100000000000000100
<b>장난감/완구</b>[토마토팬시]나무블록젠가,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,00100000000000000010
<b>장난감/완구</b>[토마토팬시]마이스토리목걸이수첩,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1500,0,10000000000000000010
<b>장난감/완구</b>[토마토팬시]미니무당벌레클리너,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7000,0,00010000000010000000
<b>장난감/완구</b>[토마토팬시]빅뿅망치,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2500,0,00000100000100000000
<b>장난감/완구</b>[토마토팬시]스펀지주사위[소]4종1세트,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4000,0,00000010000000000001
<b>장난감/완구</b>[토마토팬시]악어룰렛게임,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000,0,00000010000000000001
<b>장난감/완구</b>[토마토팬시]제기차기,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,0,00100000001000000000
<b>장난감/완구</b>[토마토팬시]찍찍이캐치볼,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6000,0,01000000000001000000
<b>장식소품</b>[나성]카네이션한송이어버이날스승의날꽃비누꽃다발꽃한송이포장,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3500,0,00000010000000000001
<b>장식소품</b>[나성]크리스마스가랜드꾸미기,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,00000010000000000001
<b>장신구·소품</b>[이지피아]수묵화족자만들기(9종택1),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2800,0,00000100000010000000
<b>장신구·소품</b>[하하당]전통민화족자만들기(3종택1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4500,2,00100000000010000001
<b>재난안전</b>[매직북스]컬러링생존수영북아트,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1700,0,00100000000001000000
<b>재료/부자재/도구</b>[이지피아]찍기놀이집게몰드(3종택1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2800,0,00000010000000000100
<b>재료/부자재/도구</b>찰흙칼세트,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,700,0,00100000000010000000
<b>전기/공구용품</b>[아트윈]콤팩트형줄자,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1200,2,01000010100000000000
<b>전등갓</b>[미술샘]전통스탠드,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,00010000000010000000
<b>전략게임</b>[공간27]스킵피티보드게임(2-4인),0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,39000,4,00101100100000000101
<b>전략게임</b>[보드게임]조합왕스키왐푸스(오리지널버전),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29000,0,10000000000000000100
<b>전략게임</b>[보약게임]코요테(추리보드게임),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18000,0,00000100000000010000
<b>전략게임</b>[코리아보드게임즈]서펜티나(2인~5인색깔게임),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17000,0,01000000000000000100
<b>전통/민속놀이</b>[아이스크림]전통놀이세트(윷놀이/공기놀이/투호/비석치기/제기차기/실뜨기),1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,60000,4,10100010001000000111
<b>전통/민속놀이</b>공기놀이대용량(옵션선택),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,2,00010010000000000001
<b>전통/민속놀이</b>스포츠공기5알*20통,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000,0,00001000000000000001
<b>전통보드게임</b>[코리아보드게임즈]모두의마블베이직,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,00000010000000000100
<b>전통의상</b>[코스모스에듀]한지꽃신만들기(2종택1),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2500,0,01000000000010000000
<b>접시/컵/빨대/반구</b>[대P&amp;P]칼라종이컵50개(1봉혼합),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,2,00100010000000000001
<b>접시/컵/빨대/반구</b>[동일프라텍]칼라빨대혼합(옵션선택),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1000,2,11000000000010000010
<b>접시/컵/빨대/반구</b>[유니아트]반구형(소/중/대/특대4종택1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,00001000000000000001
<b>접시/컵/빨대/반구</b>[유니아트]종이접시흰색(10개입5종택1),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,0,00000010000010000000
<b>접시/컵/빨대/반구</b>[유니아트]칼라종이컵(50개입7X7.5cm14종택1),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2800,0,00001000000010000000
<b>접시/컵/빨대/반구</b>[유니아트]컬러종이접시단색(10개입19cm10종택1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,00100000000000000001
<b>접시/컵/빨대/반구</b>[탑키드]투명볼(10set/대중소),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19500,0,01000000000000000010
<b>접시/컵/빨대/반구</b>종이접시(색접시)10개(색상선택),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,0,10000000000010000000
<b>정리/수납용품</b>[모닝글로리］네추럴모니터받침대(아이보리/우드택1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22000,0,00000010000000000001
<b>정리/수납용품</b>[아이스크림]업다운바구니(2가지적층구조),0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,5000,51,01111110100000000101
<b>제침기/리무버</b>[바이하츠]헬로키티리무버/제침기,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,00010000000010000000
<b>젠가</b>[그로윗]초팡초팡당근슬래시,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,24900,8,01110010000000000101
<b>젠가</b>[네모세모]북극곰지키기(환경보드게임블럭),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,22000,2,00100010000000000101
<b>젠가</b>[비앤씨]몰랑나무나무블록쌓기놀이보드게임,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,0,00000010000000000001
<b>젠가</b>[엠투월드]터틀블럭우드,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000,0,00100000000000000001
<b>젠가</b>[엠투월드]터틀블럭우드+할리갈리세트,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33000,0,00000010000000000001
<b>조화/깃털/장식용품</b>[유니아트]꽃테이프(2종택1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,0,00100000000010000000
<b>종이/PP화일</b>[청운]PPL자화일/투명화일10매(5색택1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3500,0,00100000000000000001
<b>종이/PP화일</b>[청운]정부화일10권(5색택1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4500,17,00000010000000000001
<b>종이걸이류</b>[감성쫑이]크리스마스리스,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3700,0,00100000000000000100
<b>종이걸이류</b>[매직북스]학교폭력예방친구사랑썬캐쳐(5종택1),1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2300,0,10111110000010000100
<b>종이걸이류</b>[미술샘]크리스마스트리오너먼트만들기,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1200,8,00000010000010000000
<b>종이걸이류</b>[민화샵]가을허수아비종이리스만들기,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1700,4,00000010000010000000
<b>종이걸이류</b>[아이스크림]DIY한지컬러링모자이크(별이빛나는밤카페테라스),0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,00110010000010000000
<b>종이걸이류</b>[아이스크림]컬러링민화족자만들기_화접도(4인용),0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10000,0,00011100000010000000
<b>종이걸이류</b>[안녕미술아]스티커로꾸미는봄동산(5인용),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6000,0,10000000000000000010
<b>종이걸이류</b>[오케이아트]모자이크가을가랜드,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,0,00000010000010000000
<b>종이걸이류</b>[오케이아트]세계여러나라가랜드만들기(8개국),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,9,01000000000000000100
<b>종이걸이류</b>[오케이아트]할로윈장식만들기(박쥐),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500,0,00100000000000000001
<b>종이걸이류</b>[칼라노리]초록잎리스만들기패키지,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1900,0,11111100000010000111
<b>종이걸이류</b>[피오피스토리]가을책갈피3종세트,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2000,0,01000000000000000010
<b>종이걸이류</b>[피오피스토리]곤충크라프트가방만들기,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500,7,00100000000000000001
<b>종이걸이류</b>[피오피스토리]반짝반짝트리만들기,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2500,5,00000100000010000000
<b>종이걸이류</b>[피오피스토리]사랑해요토퍼만들기,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2500,11,11011100000010000111
<b>종이걸이류</b>[피오피스토리]스티커책갈피만들기(6종택1),0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1500,0,01100110010010000111
<b>종이보관함/꽂이류</b>[로호]DIY박스필통만들기,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,3000,0,10011100100010000101
<b>종이보관함/꽂이류</b>[미술샘]할로윈사탕바구니(5개1set),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,00100000000000000001
<b>종이보관함/꽂이류</b>[아이스크림]DIY컬러링종이액자_4인용(민화무지택1),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,00010000000010000000
<b>종이부채</b>[매직북스]물고기포일아트부채만들기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2500,0,10000000000000000010
<b>종이부채</b>[매직북스]학교폭력예방컬러링바람개비,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2600,0,00100000000010000000
<b>종이부채</b>[민화샵]모양종이부채만들기(13종택1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2600,2,10000000000000000010
<b>종이부채</b>[민화샵]여름투명부채만들기(3종택1),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,800,0,10000000000010000000
<b>종이부채</b>[아이스크림]형부채꾸미기(무지),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1000,0,00010000000010000001
<b>종이액세사리</b>[미술샘]스마트폰만들기(5인용),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7000,0,10000000000010000000
<b>종이액세사리</b>[칼라노리]5인용폴더폰(5인용),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7000,0,10000000000010000000
<b>종이액세사리</b>[칼라노리]인디언머리띠,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,01000000000000000010
<b>종이액자/시계/거울</b>[만꾸]종이액자10장大(2종택1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000,0,00000010000000000001
<b>종이액자/시계/거울</b>[미술샘]스크래치곤충도감액자(5인용),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10000,0,00000010000010000000
<b>종이액자/시계/거울</b>[민화샵]가을나뭇잎종이액자만들기(2종택1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1200,0,10000000000000000010
<b>종이액자/시계/거울</b>[민화샵]탁상용종이액자만들기(4종택1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3800,0,00100000000010000000
<b>종이액자/시계/거울</b>[이지피아]에바알머슨의행복한미소(3종중택1),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5400,0,00001000000010000000
<b>종이액자/시계/거울</b>[토단]하비정사각캔버스액자(9종택1),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,0,10000000000010000000
<b>종이액자/시계/거울</b>[피오피스토리]정사각스크래치스탠딩액자(5인세트),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6500,0,10000000000000000100
<b>종이장난감/기타류</b>[만들기대장]모서리책갈피종이접기만들기,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2400,0,01000000000010000000
<b>종이장난감/기타류</b>[민화샵]공단어깨띠만들기파티만들기(2종택1),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2800,0,00000010000010000000
<b>종이장난감/기타류</b>[민화샵]어린이종이오리기붙이기(3종택1),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7800,3,00000010000010000000
<b>종이장난감/기타류</b>[민화샵]종이미니꽃다발만들기(6종택1),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1600,0,10100000000000000011
<b>종이장난감/기타류</b>[민화샵]종이퍼즐만들기(11종택1),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,400,0,10000000000010000000
<b>종이장난감/기타류</b>[민화샵]틴케이스퍼즐60pcs(14종택1),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2800,0,00000100000000000100
<b>종이장난감/기타류</b>[민화샵]플라잉나비서프라이즈상자만들기,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6500,6,00000010000000000001
<b>종이장난감/기타류</b>[민화샵]할로윈종이리스만들기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,6,10000000000000000010
<b>종이장난감/기타류</b>[아이스크림]DIYLED사각스탠드만들기(크리스마스별자리),0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3000,8,01110010000010000111
<b>종이장난감/기타류</b>[아이스크림]DIY컬러링카네이션바구니,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2000,0,10110100000010000101
<b>종이장난감/기타류</b>[아이스크림]DIY페이퍼토이_무지(4인용),0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5000,0,01111100001000000101
<b>종이장난감/기타류</b>[아이스크림]내가만드는세종대왕입체그림책(교사지도용자료제공),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3000,0,00001000000000010000
<b>종이장난감/기타류</b>[아트랄라]가족사랑입체퍼즐,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1600,0,10000000000000000010
<b>종이장난감/기타류</b>[아트랄라]세계지도퍼즐만들기(5개)-인쇄물포함,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5500,0,01000000000000000010
<b>종이장난감/기타류</b>[오케이아트]종이공예(손가락인형4종세트),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,0,00010000000010000000
<b>종이장난감/기타류</b>[오케이아트]지구와환경그리기바람개비,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,10000000000000000100
<b>종이장난감/기타류</b>[이든교육]구명조끼팝업북만들기,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1700,0,00000010000001000000
<b>종이장난감/기타류</b>[잼잼아트]꼬마인디언모자(5인용),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6500,0,01000000000000000010
<b>종이장난감/기타류</b>[쥬크박스]종이운동화판(4개세트),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,00000010000010000000
<b>종이장난감/기타류</b>[칼라노리]DIY폴라로이드카메라,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1600,0,00000010000010000000
<b>종이장난감/기타류</b>[칼라노리]상상노트북,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,00010000000000000100
<b>종이장난감/기타류</b>[하하당]포켓미술관컬러링스티커_명화(10매),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4000,3,00001000000010000000
<b>종이장난감/기타류</b>[황선생]키다리기린잠망경(5인용),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17500,0,01000000000000000010
<b>종이장난감/기타류</b>★52%할인★[아이스크림]DIY직업페이퍼토이_4인용(교사의사경찰관소방관),0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5000,0,01001100000000100101
<b>종이장난감/기타류</b>사각퍼즐꾸미기(16p),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750,2,00001000000000000100
<b>종이전통용품</b>[매직북스]세계여러나라전통의상페이퍼토이(7개국택1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3500,0,00100000000000000100
<b>종이전통용품</b>[미술샘]호랑이전통딱지(2종set),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1000,0,10001000000000000110
<b>종이전통용품</b>[민화샵]전통민화족자만들기(4종택1),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,3,00000010000010000000
<b>종이전통용품</b>[색지청]한국민속놀이종이접기로날자,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,00100000000000000100
<b>종이전통용품</b>[아이스크림]DIY나만의4폭병풍만들기_무지(대소),1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2500,0,10010100000010000010
<b>종이전통용품</b>[아이스크림]DIY컬러링병풍만들기(3종택1),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4000,0,00010000000010000000
<b>종이전통용품</b>[얼쑤생각]민화입체병풍(화첩),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,0,00100000000010000000
<b>종이전통용품</b>[이지피아]전통의상배자한복만들기키트세트재료,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4400,0,00000100000010000000
<b>종이전통용품</b>[탑키드]반제품_독도사랑,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,0,01000000000010000000
<b>종이접기색종이</b>[색지청]왕디자인11색종이(소꿉놀이),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,0,00001000000010000000
<b>종이접기색종이</b>[색지청]왕디자인색종이2(강아지25×25cm10매),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,00000010000000000001
<b>종이접기색종이</b>[종이나라]꽃나래(중)색종이/10색조60매(옵션선택),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1500,2,01000010000000000101
<b>종이컵/일회용컵</b>[유니아트]PET투명컵(50개7/8온스2종택1),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8600,0,00001000000010000000
<b>종이컵/일회용컵</b>[크린랲]종이컵1줄(50개입),1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2000,2,10001000000010000001
<b>종이화일</b>[빅드림]칼라정부화일파일철A4(10개입),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3500,0,00001000000000000001
<b>종합장</b>[아이스크림]무선종합장,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1000,2,00010010000010000001
<b>종합장</b>[영그린]무선종합장(약45매),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,00000100000000000100
<b>주방용품/식기</b>[Stay24]라이크퓨어텀블러10가지색상(350ml/450ml),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21500,0,00000010000000000001
<b>주소용라벨</b>[예현]라벨지레이저/잉크젯라벨10매(옵션선택),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,10000000000000000001
<b>주제로읽는심리학</b>불안한마음을잠재우는법,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000,0,00000010000000000001
<b>주제별도서</b>[아이스크림]옥이샘의진로툰노트(진로직업학습노트),0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3800,11,00111110000000100101
<b>주제별도서</b>[아이스크림]인성교육컬러링워터북(인성/두들북),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8000,0,00100000000000000100
<b>준비물</b>[아이스크림]LED줄넘기(색상선택),0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9800,6,01101010000001000010
<b>줄넘기</b>[김수열줄넘기]롱키형K-004(파랑노랑핑크),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6500,0,00100000000001000000
<b>줄넘기</b>[김수열줄넘기]색동줄넘기고급형K-300,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9000,0,00001000000001000000
<b>줄넘기</b>[김수열줄넘기]어린이색동줄넘기K-320,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8000,0,01000000000001000000
<b>줄넘기</b>[아이스크림]티니클링점프밴드,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,6900,7,01101010000001000111
<b>줄넘기</b>[쥬크박스]꼬불이발목줄넘기,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,00000010000000000001
<b>줄넘기</b>[토마토팬시]발목줄넘기(2개1세트),0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8000,2,01100000000001000000
<b>중형/33호침</b>[더블에이]무중력스마트스테플러3호(33호침사용),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18500,0,00000010000000000001
<b>중형/33호침</b>[아이스크림]미니북스테이플러,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,4900,58,11111110111100010111
<b>중형/33호침</b>[평화]스테플러35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13000,0,00100000000000000001
<b>중형/33호침</b>[평화]침없는스테플러/8P제본가능,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,17000,4,00101100000000100101
<b>중형</b>[씨직스]빅샷컷팅기(모양컷팅기),0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,150000,7,01101100000010010110
<b>쥬스/유제품</b>[아몬드브리즈]190mlx24개3종(오리지널언스위트프로틴),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27500,0,00100000000001000000
<b>지갑·파우치</b>[토단]하비파우치(9종택1),1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3500,2,10001000000010000001
<b>지갑·파우치</b>[펠트친구]도넛티매트만들기(실바늘포함),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4900,0,00001000000010000000
<b>지구과학</b>[HS]지진에안전한건물모형만들기(1인용/5인용),0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5500,0,00010000010000000000
<b>지도/궤도</b>[아이스크림]한국지도점착메모지,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2900,6,00001010001000000001
<b>지도/궤도</b>[와이드맵]세계지도퍼즐(190pcs),0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,68000,7,01100110001000000111
<b>지도/궤도</b>[와이드맵]투명세계지도백지도61x43cm(10장세트),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41250,0,00100000010000000000
<b>지도</b>[유니아트]그리기종이퍼즐한국지도(소/대2종택1),1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1500,2,10001000001010000000
<b>지우개</b>[모닝글로리]독도지우개(3종택1),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600,0,00010000000000000100
<b>지우개</b>[스테들러]슬라이딩지우개(5색택1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,800,0,00100000000000010000
<b>지우개</b>[스테들러]슬라이딩지우개파스텔리필,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,900,0,00100000100000000000
<b>지우개</b>[스테들러]지우개(옵션선택),0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,600,5,00111010000000000001
<b>지우개</b>[아이스크림]마음지우개(고마워!),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,500,2,10100000000000010100
<b>지우개</b>[아이스크림]마음지우개(최고야!),0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,500,3,01100010010000000001
<b>지우개</b>[쥬크박스]포켓프렌즈센터지우개(36개세트),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18000,0,00000010000000000001
<b>지우개</b>[킹콩박스]당근슬라이드지우개,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,00000010000000000001
<b>지우개</b>[톰보]전문가용노랑지우개(중)/1개,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,700,2,00100010000010000000
<b>진로/상담교구</b>[HRD샾]팀복권1세트(30장),1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,20000,18,11101110000000011111
<b>진로/상담교구</b>[생각투자]PBL프로젝트카드활동세트-단품(1개)/학급세트(5개),0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,25000,5,00011110001000001001
